12.0636	0	0	0.0	 
17.7069	0	0	0.0	 
25.9902	5.6715	0.00356686	0.0	 
38.1484	0.555721	0.000188936	0.0	 
55.9942	0.0954587	4.60431e-05	0.0	 
82.1883	0.0629746	2.50616e-05	0.0	 
120.636	0.0429787	1.20525e-05	0.0	 
177.069	0.0150797	5.49331e-06	0.0	 
259.902	0.00495408	2.45407e-06	0.0	 
381.484	0.00171525	1.15923e-06	0.0	 
559.942	0.000616216	5.66068e-07	0.0	 
821.883	0.000225571	2.71176e-07	0.0	 
1206.36	8.29654e-05	1.3316e-07	0.0	 
1770.69	3.06778e-05	6.62469e-08	0.0	 
2599.02	1.14685e-05	3.221e-08	0.0	 
3814.84	4.45999e-06	1.59529e-08	0.0	 
5599.42	1.70538e-06	7.76879e-09	0.0	 
8218.83	6.39177e-07	3.84781e-09	0.0	 
12063.6	2.45688e-07	1.94461e-09	0.0	 
17706.9	9.40843e-08	9.63615e-10	0.0	 
25990.2	3.47579e-08	4.73271e-10	0.0	 
38148.4	1.221e-08	2.21024e-10	0.0	 
55994.2	4.0818e-09	1.04504e-10	0.0	 
82188.3	1.32129e-09	4.71271e-11	0.0	 
120636	4.1606e-10	2.24273e-11	0.0	 
177069	1.59962e-10	1.0871e-11	0.0	 
259902	5.58921e-11	5.48611e-12	0.0	 
381484	1.47287e-11	2.20454e-12	0.0	 
559943	5.06249e-12	1.13621e-12	0.0	 
821883	1.60231e-12	4.67953e-13	0.0	 
1.20636e+06	3.60176e-13	2.21389e-13	0.0	 
1.77069e+06	1.17362e-14	1.09696e-14	0.0	 
2.59902e+06	1.16591e-16	1.06601e-16	0.0	 
3.81484e+06	1.51539e-18	1.09182e-18	0.0	 
5.59943e+06	1.07016e-19	6.76691e-20	0.0	 
8.21883e+06	0	0	0.0	 
