12.0636	0	0	0.0	 
17.7069	0	0	0.0	 
25.9902	7.88892	0.00468892	0.0	 
38.1484	0.646845	0.000234263	0.0	 
55.9942	0.111761	5.4376e-05	0.0	 
82.1883	0.0725946	2.8716e-05	0.0	 
120.636	0.0454924	1.28842e-05	0.0	 
177.069	0.0154583	5.65867e-06	0.0	 
259.902	0.00501162	2.50288e-06	0.0	 
381.484	0.00171332	1.1609e-06	0.0	 
559.942	0.000606879	5.52855e-07	0.0	 
821.883	0.000219119	2.64305e-07	0.0	 
1206.36	8.00338e-05	1.28754e-07	0.0	 
1770.69	2.93799e-05	6.34531e-08	0.0	 
2599.02	1.08654e-05	3.02266e-08	0.0	 
3814.84	4.17085e-06	1.49568e-08	0.0	 
5599.42	1.59001e-06	7.33708e-09	0.0	 
8218.83	5.92989e-07	3.62746e-09	0.0	 
12063.6	2.26435e-07	1.80095e-09	0.0	 
17706.9	8.62665e-08	8.98041e-10	0.0	 
25990.2	3.18251e-08	4.32632e-10	0.0	 
38148.4	1.12128e-08	2.03957e-10	0.0	 
55994.2	3.77654e-09	9.59749e-11	0.0	 
82188.3	1.23539e-09	4.4219e-11	0.0	 
120636	3.9356e-10	2.11523e-11	0.0	 
177069	1.5322e-10	1.03658e-11	0.0	 
259902	5.46183e-11	5.30186e-12	0.0	 
381484	1.47489e-11	2.19148e-12	0.0	 
559943	5.26914e-12	1.17442e-12	0.0	 
821883	1.75728e-12	5.05253e-13	0.0	 
1.20636e+06	4.42354e-13	2.57438e-13	0.0	 
1.77069e+06	2.12224e-14	1.90223e-14	0.0	 
2.59902e+06	3.73815e-16	3.35377e-16	0.0	 
3.81484e+06	9.98051e-18	7.05236e-18	0.0	 
5.59943e+06	1.11721e-18	6.83901e-19	0.0	 
8.21883e+06	0	0	0.0	 
