12.0709	0	0	0.0	 
17.7177	0	0	0.0	 
26.0061	2.12259	0.00438493	0.0	 
38.1717	0.810517	0.000628043	0.0	 
56.0284	0.300998	0.000162775	0.0	 
82.2384	0.108613	7.73558e-05	0.0	 
120.709	0.0392507	3.52259e-05	0.0	 
177.177	0.0139049	1.62506e-05	0.0	 
260.061	0.0049058	7.56517e-06	0.0	 
381.717	0.00171814	3.63505e-06	0.0	 
560.284	0.000610396	1.72555e-06	0.0	 
822.384	0.000222307	8.31779e-07	0.0	 
1207.09	8.25055e-05	4.09801e-07	0.0	 
1771.77	3.05355e-05	2.02962e-07	0.0	 
2600.61	1.12211e-05	9.71102e-08	0.0	 
3817.17	4.374e-06	4.84956e-08	0.0	 
5602.84	1.70053e-06	2.42149e-08	0.0	 
8223.84	6.28281e-07	1.17134e-08	0.0	 
12070.9	2.24275e-07	5.63481e-09	0.0	 
17717.7	8.42552e-08	2.82038e-09	0.0	 
26006.1	3.35301e-08	1.44469e-09	0.0	 
38171.7	1.29872e-08	7.11458e-10	0.0	 
56028.4	4.36603e-09	3.32643e-10	0.0	 
82238.4	1.07897e-09	1.29821e-10	0.0	 
120709	2.67993e-10	5.21232e-11	0.0	 
177177	1.36486e-10	3.10266e-11	0.0	 
260061	6.91456e-11	1.81498e-11	0.0	 
381717	2.10804e-11	8.42277e-12	0.0	 
560284	2.88005e-12	2.65615e-12	0.0	 
822384	8.13066e-14	1.18757e-13	0.0	 
1.20709e+06	1.35609e-15	1.63248e-15	0.0	 
1.77177e+06	2.71211e-14	1.58272e-14	0.0	 
2.60061e+06	1.2677e-12	7.26773e-13	0.0	 
3.81717e+06	3.56135e-13	2.05449e-13	0.0	 
5.60284e+06	3.34043e-14	1.93273e-14	0.0	 
8.22384e+06	0	0	0.0	 
