12.0709	0	0	0.0	 
17.7177	0	0	0.0	 
26.0061	1.95102	0.00101477	0.0	 
38.1717	0.746107	0.000159969	0.0	 
56.0284	0.279255	3.48045e-05	0.0	 
82.2384	0.101225	1.53767e-05	0.0	 
120.709	0.0360626	6.89354e-06	0.0	 
177.177	0.0130442	3.32022e-06	0.0	 
260.061	0.00487897	1.52478e-06	0.0	 
381.717	0.00176575	7.71461e-07	0.0	 
560.284	0.00062434	3.84281e-07	0.0	 
822.384	0.000220967	1.70748e-07	0.0	 
1207.09	7.97128e-05	1.00568e-07	0.0	 
1771.77	2.95175e-05	4.79286e-08	0.0	 
2600.61	1.11906e-05	2.31679e-08	0.0	 
3817.17	4.28877e-06	1.07666e-08	0.0	 
5602.84	1.62403e-06	5.6705e-09	0.0	 
8223.84	6.10279e-07	2.54668e-09	0.0	 
12070.9	2.31647e-07	1.2687e-09	0.0	 
17717.7	8.77591e-08	6.72274e-10	0.0	 
26006.1	3.22403e-08	3.0104e-10	0.0	 
38171.7	1.13172e-08	1.52233e-10	0.0	 
56028.4	3.80279e-09	7.29623e-11	0.0	 
82238.4	1.23998e-09	3.19525e-11	0.0	 
120709	4.09083e-10	1.39228e-11	0.0	 
177177	1.44322e-10	6.50685e-12	0.0	 
260061	5.2428e-11	3.15086e-12	0.0	 
381717	1.87877e-11	1.51951e-12	0.0	 
560284	6.65388e-12	7.7041e-13	0.0	 
822384	2.15705e-12	3.36781e-13	0.0	 
1.20709e+06	7.15757e-13	1.56738e-13	0.0	 
1.77177e+06	2.79603e-13	8.44652e-14	0.0	 
2.60061e+06	1.25791e-13	5.06502e-14	0.0	 
3.81717e+06	3.11752e-14	1.65164e-14	0.0	 
5.60284e+06	4.06721e-15	2.95488e-15	0.0	 
8.22384e+06	0	0	0.0	 
