12.0709	0	0	0.0	 
17.7177	0	0	0.0	 
26.0061	2.06358	0.00218159	0.0	 
38.1717	0.784911	0.000315911	0.0	 
56.0284	0.290325	7.99464e-05	0.0	 
82.2384	0.104228	3.86984e-05	0.0	 
120.709	0.0372325	1.70127e-05	0.0	 
177.177	0.0132355	7.93216e-06	0.0	 
260.061	0.00497365	3.89701e-06	0.0	 
381.717	0.00175784	1.81893e-06	0.0	 
560.284	0.000618753	8.79734e-07	0.0	 
822.384	0.000224469	4.24163e-07	0.0	 
1207.09	8.29296e-05	2.0913e-07	0.0	 
1771.77	3.07939e-05	1.03919e-07	0.0	 
2600.61	1.15325e-05	5.03401e-08	0.0	 
3817.17	4.43818e-06	2.4966e-08	0.0	 
5602.84	1.67555e-06	1.23237e-08	0.0	 
8223.84	6.25693e-07	5.98243e-09	0.0	 
12070.9	2.39308e-07	2.99946e-09	0.0	 
17717.7	9.14376e-08	1.485e-09	0.0	 
26006.1	3.3629e-08	7.15774e-10	0.0	 
38171.7	1.18585e-08	3.42656e-10	0.0	 
56028.4	4.10619e-09	1.61939e-10	0.0	 
82238.4	1.34673e-09	7.41839e-11	0.0	 
120709	4.2264e-10	3.48778e-11	0.0	 
177177	1.69978e-10	1.73995e-11	0.0	 
260061	6.71509e-11	9.32171e-12	0.0	 
381717	2.34666e-11	4.34652e-12	0.0	 
560284	9.7438e-12	2.57681e-12	0.0	 
822384	2.66164e-12	9.79829e-13	0.0	 
1.20709e+06	9.52115e-13	5.51021e-13	0.0	 
1.77177e+06	6.25307e-13	3.30113e-13	0.0	 
2.60061e+06	5.64021e-13	2.95601e-13	0.0	 
3.81717e+06	5.67854e-14	4.32705e-14	0.0	 
5.60284e+06	4.26819e-15	3.60743e-15	0.0	 
8.22384e+06	0	0	0.0	 
