12.0709	0	0	0.0	 
17.7177	0	0	0.0	 
26.0061	2.08866	0.00106756	0.0	 
38.1717	0.809896	0.000177299	0.0	 
56.0284	0.306316	3.73858e-05	0.0	 
82.2384	0.111875	1.71964e-05	0.0	 
120.709	0.0400958	7.45167e-06	0.0	 
177.177	0.0141401	3.21072e-06	0.0	 
260.061	0.0049358	1.71955e-06	0.0	 
381.717	0.00173378	7.31766e-07	0.0	 
560.284	0.000617404	3.93351e-07	0.0	 
822.384	0.000222984	2.01612e-07	0.0	 
1207.09	8.18447e-05	1.0336e-07	0.0	 
1771.77	3.03908e-05	5.11975e-08	0.0	 
2600.61	1.14382e-05	2.29044e-08	0.0	 
3817.17	4.37688e-06	1.16499e-08	0.0	 
5602.84	1.66381e-06	5.67807e-09	0.0	 
8223.84	6.27422e-07	2.67344e-09	0.0	 
12070.9	2.39115e-07	1.36148e-09	0.0	 
17717.7	9.09205e-08	7.37917e-10	0.0	 
26006.1	3.3475e-08	3.23399e-10	0.0	 
38171.7	1.17684e-08	1.6584e-10	0.0	 
56028.4	3.95617e-09	8.21073e-11	0.0	 
82238.4	1.30733e-09	3.35291e-11	0.0	 
120709	4.42449e-10	1.69131e-11	0.0	 
177177	1.61418e-10	7.90653e-12	0.0	 
260061	5.76693e-11	3.70984e-12	0.0	 
381717	1.87884e-11	1.98203e-12	0.0	 
560284	6.3722e-12	1.00411e-12	0.0	 
822384	2.21991e-12	4.52984e-13	0.0	 
1.20709e+06	8.77162e-13	2.36401e-13	0.0	 
1.77177e+06	3.95917e-13	1.25325e-13	0.0	 
2.60061e+06	1.79889e-13	7.64399e-14	0.0	 
3.81717e+06	3.83673e-14	2.326e-14	0.0	 
5.60284e+06	4.7338e-15	4.19262e-15	0.0	 
8.22384e+06	0	0	0.0	 
