12.0636	0	0	0.0	 
17.7069	0	0	0.0	 
25.9902	5.46088	0.00332671	0.0	 
38.1484	0.532732	0.000182188	0.0	 
55.9942	0.0887123	4.3598e-05	0.0	 
82.1883	0.0589743	2.40499e-05	0.0	 
120.636	0.0417156	1.16921e-05	0.0	 
177.069	0.0154038	5.45547e-06	0.0	 
259.902	0.00498636	2.44972e-06	0.0	 
381.484	0.00172142	1.15934e-06	0.0	 
559.942	0.000623399	5.67833e-07	0.0	 
821.883	0.000227132	2.70362e-07	0.0	 
1206.36	8.29234e-05	1.32099e-07	0.0	 
1770.69	3.04032e-05	6.53436e-08	0.0	 
2599.02	1.12812e-05	3.12532e-08	0.0	 
3814.84	4.3441e-06	1.52759e-08	0.0	 
5599.42	1.64511e-06	7.63266e-09	0.0	 
8218.83	6.11099e-07	3.68219e-09	0.0	 
12063.6	2.34159e-07	1.85234e-09	0.0	 
17706.9	9.05578e-08	9.29922e-10	0.0	 
25990.2	3.40135e-08	4.57341e-10	0.0	 
38148.4	1.22559e-08	2.1938e-10	0.0	 
55994.2	4.24755e-09	1.03891e-10	0.0	 
82188.3	1.43297e-09	4.95696e-11	0.0	 
120636	4.90494e-10	2.47733e-11	0.0	 
177069	2.05666e-10	1.27763e-11	0.0	 
259902	8.56256e-11	7.192e-12	0.0	 
381484	3.03469e-11	3.48727e-12	0.0	 
559943	1.36009e-11	2.15019e-12	0.0	 
821883	6.26221e-12	1.22184e-12	0.0	 
1.20636e+06	2.63566e-12	7.46692e-13	0.0	 
1.77069e+06	1.15344e-12	4.06751e-13	0.0	 
2.59902e+06	7.15454e-13	2.79378e-13	0.0	 
3.81484e+06	7.46391e-13	3.13427e-13	0.0	 
5.59943e+06	1.4326e-12	5.96953e-13	0.0	 
8.21883e+06	0	0	0.0	 
